--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/home/gpuadmin/dataset/test/output_product_crop/971_689_1002_704.png	AMB4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/976_332_1008_348.png	AMC1                     	0.8908
/home/gpuadmin/dataset/test/output_product_crop/976_468_1001_483.png	ASF1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/979_491_1009_507.png	AMC1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/983_250_1015_264.png	AMC1                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/984_1010_1012_1027.png	ASF1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/989_229_1022_243.png	AMB4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/998_777_1031_793.png	AMB1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1004_967_1032_981.png	ASF1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1008_989_1040_1004.png	AMC2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1012_688_1039_702.png	ASF2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1015_824_1045_839.png	AML1                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1015_863_1047_879.png	AMC2                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1023_750_1055_766.png	AMC2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1024_176_1054_192.png	APN1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1056_695_1086_711.png	APN1                     	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/76_169_101_184.png	EM2                      	0.9992
/home/gpuadmin/dataset/test/output_product_crop/76_636_102_651.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/77_227_102_242.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/77_695_101_710.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/84_349_110_364.png	EM3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/84_816_110_832.png	EM3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/142_226_167_241.png	EM1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/143_694_167_709.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/172_166_198_182.png	MG2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/194_1028_219_1043.png	PN3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/221_349_247_366.png	MG2                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/221_818_246_833.png	MG4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/240_943_266_958.png	MG4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/247_700_274_715.png	MG4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/310_695_334_710.png	PN3                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/311_150_335_166.png	PN3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/311_227_334_242.png	PN3                      	0.9994
/home/gpuadmin/dataset/test/output_product_crop/360_169_386_184.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/360_227_385_242.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/374_340_398_356.png	EM3                      	0.9997
/home/gpuadmin/dataset/test/output_product_crop/426_227_451_242.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/512_637_537_651.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/512_695_536_710.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/519_817_544_831.png	EM3                      	0.9848
/home/gpuadmin/dataset/test/output_product_crop/539_218_564_235.png	PN3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/578_695_599_710.png	EM1                      	0.8821
/home/gpuadmin/dataset/test/output_product_crop/624_221_648_237.png	PN3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/686_607_710_622.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/686_666_709_681.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/693_786_716_802.png	EM3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/749_665_772_680.png	EM1                      	0.9982
/home/gpuadmin/dataset/test/output_product_crop/799_604_824_619.png	MG7                      	0.9975
/home/gpuadmin/dataset/test/output_product_crop/801_191_827_206.png	EM2                      	0.9997
/home/gpuadmin/dataset/test/output_product_crop/803_250_827_266.png	EM2                      	0.9812
/home/gpuadmin/dataset/test/output_product_crop/810_347_832_362.png	EM3                      	0.4757
/home/gpuadmin/dataset/test/output_product_crop/833_787_860_803.png	MG7                      	0.9996
/home/gpuadmin/dataset/test/output_product_crop/868_249_889_265.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/940_345_969_361.png	MG6                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/990_665_1016_680.png	PN3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/992_589_1016_603.png	PN3                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1042_192_1065_207.png	EM2                      	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1042_250_1065_265.png	EM2                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1047_347_1070_362.png	EM3                      	0.9695
/home/gpuadmin/dataset/test/output_product_crop/1105_249_1129_265.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1118_606_1143_622.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1118_665_1143_681.png	EM2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1124_786_1150_801.png	EM3                      	0.9997
/home/gpuadmin/dataset/test/output_product_crop/1183_664_1205_679.png	EM1                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1303_750_1329_766.png	PN3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1352_747_1376_762.png	PN3                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1372_671_1399_686.png	MG7                      	0.9994
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/385_768_428_784.png	AMG36                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/465_738_494_753.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/647_702_677_717.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/737_781_760_795.png	AP2                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/753_351_791_367.png	APN38                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/754_672_788_686.png	APN31                    	0.6089
/home/gpuadmin/dataset/test/output_product_crop/770_330_812_347.png	SF                       	0.3175
/home/gpuadmin/dataset/test/output_product_crop/779_317_818_333.png	SF1                      	0.8037
/home/gpuadmin/dataset/test/output_product_crop/783_694_810_708.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/835_783_868_799.png	ASF17                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/856_322_894_338.png	AMG36                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/858_347_892_362.png	ASF28                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/887_684_918_698.png	ASF26                    	0.9680
/home/gpuadmin/dataset/test/output_product_crop/890_664_919_679.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/901_778_923_794.png	AP2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/934_705_971_720.png	AMG37                    	0.9986
/home/gpuadmin/dataset/test/output_product_crop/1080_702_1108_717.png	ACP1                     	1.0000
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/75_325_114_341.png	BEM11                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/145_190_178_205.png	BEM3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/161_688_194_704.png	BEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/164_631_196_645.png	BEM4                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/172_786_203_801.png	BEM9                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/226_328_265_343.png	BMG17                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/236_688_267_703.png	BEM5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/304_786_337_801.png	BMG1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/307_323_335_337.png	BCP1                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/492_324_519_338.png	BC11                     	0.4960
/home/gpuadmin/dataset/test/output_product_crop/618_329_649_344.png	BPC1                     	0.9241
/home/gpuadmin/dataset/test/output_product_crop/701_326_737_340.png	BEM11                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/771_191_803_205.png	BEM3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/873_305_903_321.png	BCP1                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/988_618_1018_633.png	BEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/989_676_1021_692.png	BEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/996_773_1029_789.png	BEM9                     	0.9994
/home/gpuadmin/dataset/test/output_product_crop/1060_675_1092_689.png	BEM5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1143_775_1177_790.png	BMG2                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1227_676_1258_692.png	BEM4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1229_618_1258_634.png	BEM4                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1234_772_1266_788.png	BEM9                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1297_674_1328_690.png	BEM5                     	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/77_144_102_159.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/87_213_114_228.png	EM9                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/97_602_121_616.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/106_308_130_324.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/107_672_133_687.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/125_758_147_773.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/153_213_179_228.png	EM8                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/172_670_197_686.png	EM8                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/259_311_287_327.png	MG1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/279_760_307_775.png	MG2                      	0.9997
/home/gpuadmin/dataset/test/output_product_crop/370_213_396_229.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/389_308_412_324.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/389_671_414_685.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/407_758_430_772.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/436_215_463_229.png	EM88                     	0.6008
/home/gpuadmin/dataset/test/output_product_crop/441_234_465_248.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/454_671_481_685.png	EM8                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/460_692_484_707.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/687_672_712_687.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/697_583_723_598.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/700_168_725_183.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/702_605_727_619.png	EM88                     	0.6416
/home/gpuadmin/dataset/test/output_product_crop/710_238_735_253.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/716_777_740_791.png	EM1                      	0.9959
/home/gpuadmin/dataset/test/output_product_crop/729_314_753_328.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/778_237_801_253.png	EM8                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/871_777_896_793.png	MG4                      	0.9979
/home/gpuadmin/dataset/test/output_product_crop/884_316_911_331.png	MG3                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/908_759_940_774.png	PN26                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/992_238_1019_252.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1012_314_1036_329.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1017_593_1042_609.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1026_670_1050_686.png	EM9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1043_777_1067_791.png	EM1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1058_237_1085_252.png	BP                       	0.4146
/home/gpuadmin/dataset/test/output_product_crop/1059_244_1086_260.png	12                       	0.3788
/home/gpuadmin/dataset/test/output_product_crop/1063_257_1089_272.png	EM4                      	0.9978
/home/gpuadmin/dataset/test/output_product_crop/1122_593_1145_607.png	EM8                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1193_732_1222_746.png	SF38                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1199_656_1228_671.png	PN26                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1275_730_1304_745.png	SF38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1277_661_1303_676.png	MG4                      	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/470_220_503_235.png	MG18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/488_244_519_259.png	PN16                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/494_194_523_209.png	SF24                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/572_802_604_816.png	MG18                     	0.9993
/home/gpuadmin/dataset/test/output_product_crop/573_381_607_397.png	MG18                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/585_247_604_261.png	P2                       	0.9999
/home/gpuadmin/dataset/test/output_product_crop/592_682_608_696.png	P2                       	0.9999
/home/gpuadmin/dataset/test/output_product_crop/639_362_664_377.png	EM8                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/652_686_676_700.png	EM4                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/705_243_731_258.png	EM4                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/733_781_756_796.png	EM8                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/816_755_843_770.png	SF24                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/831_293_862_308.png	PN16                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/837_716_864_731.png	PN16                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/907_302_936_318.png	SF24                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/546_513_570_529.png	EM5                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/567_567_592_582.png	EM2                      	0.9997
/home/gpuadmin/dataset/test/output_product_crop/667_569_694_583.png	MG2                      	0.9994
/home/gpuadmin/dataset/test/output_product_crop/673_655_699_672.png	MG2                      	0.9992
/home/gpuadmin/dataset/test/output_product_crop/817_570_843_585.png	EM5                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/822_569_871_583.png	EMB                      	0.5898
/home/gpuadmin/dataset/test/output_product_crop/826_514_853_530.png	EM5                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/850_567_872_582.png	EM3                      	0.3823
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/740_450_765_465.png	MB6                      	0.9997
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/293_265_327_280.png	BMB9                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/293_703_331_718.png	BMB10                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/835_753_874_769.png	BMB12                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/901_266_938_281.png	BMB11                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1136_780_1167_794.png	BPN7                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/189_303_215_318.png	MB5                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/274_702_299_716.png	MB6                      	0.9994
/home/gpuadmin/dataset/test/output_product_crop/870_263_897_278.png	MB7                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/891_697_917_713.png	MB8                      	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/106_769_137_783.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/116_168_147_183.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/132_208_161_223.png	PN38                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/162_658_192_673.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/165_362_195_378.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/171_837_200_852.png	PN38                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/187_430_220_446.png	PN38                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/188_762_214_777.png	MB9                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/190_340_213_355.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/230_750_251_765.png	C1                       	0.8241
/home/gpuadmin/dataset/test/output_product_crop/254_218_286_235.png	MB11                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/266_359_298_374.png	MB11                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/345_343_366_358.png	CP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/414_750_436_764.png	CP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/497_837_527_851.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/498_600_529_615.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/502_344_524_359.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/508_149_539_164.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/508_766_538_781.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/546_150_575_166.png	PN38                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/551_367_582_382.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/571_300_604_316.png	MB11                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/579_694_602_708.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/596_257_617_273.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/718_193_751_207.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/723_370_753_384.png	PN30                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/750_643_780_657.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/777_259_807_273.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/782_761_814_775.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/783_438_814_453.png	PN38                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/787_362_813_377.png	MB9                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/803_189_828_204.png	MB9                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/803_737_834_752.png	MB12                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/836_261_857_274.png	CP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/848_369_870_386.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/979_350_1001_365.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1022_261_1042_274.png	CP1                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1071_434_1101_450.png	PN30                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1081_649_1114_664.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1088_827_1120_841.png	PN30                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/1111_435_1143_450.png	PN38                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1113_200_1144_215.png	PN38                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1115_242_1144_257.png	PN30                     	0.9994
/home/gpuadmin/dataset/test/output_product_crop/1139_636_1162_653.png	CP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1175_268_1196_283.png	CP1                      	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/346_379_377_393.png	APN3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/346_874_377_889.png	APN2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/402_182_434_197.png	APN3                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/404_737_435_751.png	APN2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/461_334_491_349.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/462_830_490_845.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/471_186_500_201.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/472_680_502_695.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/536_237_570_253.png	AMB2                     	0.9988
/home/gpuadmin/dataset/test/output_product_crop/543_731_574_747.png	AMB3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/546_343_577_359.png	AMB2                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/547_839_580_854.png	AMB3                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/581_330_611_344.png	SP1                      	0.7067
/home/gpuadmin/dataset/test/output_product_crop/581_824_610_839.png	P1                       	0.4185
/home/gpuadmin/dataset/test/output_product_crop/626_236_657_251.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/628_729_657_745.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/700_322_729_337.png	ACP1                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/702_818_731_832.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/744_237_774_251.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/745_730_775_745.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/809_830_838_844.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/815_334_842_348.png	ACP1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/858_730_886_745.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/863_236_891_252.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/983_857_1013_872.png	APN2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/984_688_1016_703.png	APN2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/987_182_1020_197.png	APN3                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/987_349_1019_364.png	APN3                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1055_409_1088_424.png	AMB2                     	0.9993
/home/gpuadmin/dataset/test/output_product_crop/1061_739_1095_754.png	AMB3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1065_369_1093_384.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1070_291_1101_305.png	APN3                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1073_698_1102_712.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1106_236_1138_250.png	AMB2                     	0.9966
/home/gpuadmin/dataset/test/output_product_crop/1124_864_1153_878.png	APN2                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1157_815_1191_830.png	AMB3                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/208_250_240_264.png	AMB5                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/209_709_240_723.png	AMB6                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/798_285_829_300.png	AMB7                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/918_720_951_735.png	AMB8                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/120_356_151_371.png	BMB3                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/123_199_156_214.png	BMB3                     	0.9995
/home/gpuadmin/dataset/test/output_product_crop/189_724_222_738.png	BMB4                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/262_256_299_272.png	BPN25                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/330_192_368_208.png	BPN25                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/582_231_620_247.png	BPN25                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/616_304_655_320.png	BPN25                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/797_285_828_300.png	BMB5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/916_720_950_735.png	BMB6                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/306_239_332_255.png	MB3                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/307_678_332_692.png	MB4                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/731_202_754_217.png	MB4                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/768_612_791_627.png	MB4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/783_335_811_351.png	MB4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/807_749_832_765.png	MB4                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/880_192_909_207.png	PN55                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/905_277_936_293.png	PN27                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/927_602_958_619.png	PN27                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/972_605_1003_620.png	PN49                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1035_193_1067_207.png	PN55                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1035_277_1065_293.png	PN27                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1057_603_1088_618.png	PN27                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1198_281_1229_296.png	PN27                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1310_246_1337_261.png	PN55                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/1349_741_1377_757.png	MB4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1354_604_1385_619.png	PN27                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1422_812_1454_826.png	PN49                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/92_678_110_692.png	P2                       	0.9999
